bulk_id,trip,vehicle_speed,time_stamp,o_s2_b2_voltage,calculated_engine_load,engine_rpm,spark_advance,absolute_load_value,throttle_position,relative_throttle_position,absolute_throttle_position,ap_pos_d,ap_pos_e,o_s1_b1_fuel_air_equivalence_ratio,short_term_fuel_trim_b1,long_term_fuel_trim_b1,mass_air_flow_rate,absolute_barometric_pressure,engine_coolant_temperature,intake_air_temperature,ambient_air_temperature
37112268,51,14,23/08/2024 18:24,0.76,76.0784,1191,62.3529,48,21.5686,4.31,54.51,21.96,37.65,14.7,1.5625,0.7813,6.95,99,73,40,31
37112269,51,19,23/08/2024 18:24,0.76,81.1765,1178,60,60,23.5294,6.67,57.25,24.71,40.78,14.7,0.7813,0.7813,8.73,99,73,40,31
37112270,51,23,23/08/2024 18:24,0.74,90.5882,1160,54.902,60,24.7059,7.06,57.65,24.31,40.39,14.7,0,0.7813,8.82,99,73,40,31
37112271,51,27,23/08/2024 18:24,0.74,93.3333,1210,53.3333,60,25.8824,8.63,60,27.45,43.14,14.7,0,0,9.07,99,74,40,31
37112272,51,28,23/08/2024 18:25,0.72,89.0196,1175,55.6863,58,23.9216,6.67,57.65,24.71,40.39,14.7,1.5625,0.7813,8.31,99,75,40,31
37112273,51,32,23/08/2024 18:25,0.72,84.7059,1171,56.8627,56,22.7451,5.88,56.47,24.31,40.39,14.7,1.5625,0.7813,9.06,99,75,40,31
37112274,51,32,23/08/2024 18:25,0.72,90.5882,1186,55.2941,52,21.9608,4.71,55.29,24.31,40.39,14.7,0.7813,0.7813,8.62,99,75,40,31
37112275,51,36,23/08/2024 18:25,0.72,85.8824,1108,55.2941,56,22.7451,5.49,56.08,25.1,40.39,14.7,0.7813,0.7813,8.62,99,75,40,31
37112276,51,41,23/08/2024 18:25,0.7,84.7059,1111,58.0392,56,22.7451,5.49,56.08,25.1,40.39,14.7,0.7813,0.7813,7.67,99,76,40,31
37112277,51,42,23/08/2024 18:25,0.7,84.7059,1111,58.0392,53,22.3529,5.1,55.29,24.31,40,14.7,1.5625,0.7813,8.46,99,76,40,31
37112278,51,42,23/08/2024 18:25,0.7,87.0588,1117,56.8627,52,19.2157,1.57,50.2,19.22,34.51,14.7,1.5625,3.125,2.81,99,76,40,31
37112279,51,42,23/08/2024 18:25,0.7,92.549,1200,52.9412,61,26.2745,9.02,60.39,27.84,43.92,14.7,1.5625,3.125,2.81,99,76,40,31
37112280,51,44,23/08/2024 18:25,0.7,91.3726,1187,54.1176,61,25.098,7.06,60.39,27.84,43.92,14.7,-1.5625,0,9.51,99,77,40,31
37112281,51,43,23/08/2024 18:25,0.68,40,1187,54.1176,61,25.098,7.06,57.25,22.75,38.43,14.7,1.5625,0.7813,7.09,99,77,40,31
37112282,51,43,23/08/2024 18:25,0.68,40,1364,54.1176,29,18.8235,1.18,50.98,20,35.29,14.7,-0.7813,3.125,5.67,99,78,40,31
37112283,51,44,23/08/2024 18:25,0.66,67.0588,1193,61.5686,62,23.5294,6.27,57.25,24.31,40,14.7,-0.7813,3.125,5.67,99,78,40,31
37112284,51,44,23/08/2024 18:25,0.66,73.7255,1169,62.3529,45,19.6078,0.78,49.8,24.31,40,14.7,-0.7813,0.7813,8.06,99,78,40,31
37112285,51,42,23/08/2024 18:25,0.625,67.451,1085,62.3529,45,19.6078,0.78,49.8,16.86,32.55,14.7,0,3.9063,5.73,99,78,40,31
37112286,51,42,23/08/2024 18:25,0.625,67.451,1085,66.2745,18,16.8627,0,47.84,16.08,32.16,14.7,0,3.125,2.46,99,78,40,31
37112287,51,41,23/08/2024 18:25,0,27.0588,1312,63.5294,78,28.6275,8.63,58.04,28.24,45.1,13.5924,0,3.125,2.46,99,78,40,31
37112288,51,40,23/08/2024 18:25,0.055,90.5882,1153,49.0196,58,24.3137,6.67,57.25,23.92,39.61,13.5924,0,0.7813,8.09,99,78,40,31
37112289,51,40,23/08/2024 18:25,0.075,88.2353,1112,56.4706,48,20,0.78,49.41,16.08,32.16,14.3106,0,3.125,2.98,99,78,40,31
37112290,51,41,23/08/2024 18:25,0.82,41.1765,1299,73.7255,35,20.7843,3.53,54.51,21.96,38.04,14.7,0.7813,3.125,2.98,99,78,40,31
37112291,51,39,23/08/2024 18:25,0.74,71.7647,1211,59.2157,59,23.5294,5.49,57.25,21.96,38.04,14.7,0.7813,0.7813,7.5,99,78,40,31
37112292,51,40,23/08/2024 18:25,0.7,40.3922,1211,59.2157,59,23.5294,5.49,57.25,24.31,40,14.7,-0.7813,0.7813,7.31,99,78,40,31
37112293,51,40,23/08/2024 18:25,0.7,40.3922,1330,33.7255,23,18.0392,0.78,52.55,21.96,38.43,12.5857,0,1.5625,7.87,99,79,40,31
37112294,51,39,23/08/2024 18:25,0.035,89.4118,1178,56.4706,55,23.9216,5.49,57.25,24.31,40.39,13.5924,0,0.7813,7.87,99,79,40,31
37112295,51,40,23/08/2024 18:25,0.115,87.8431,1165,56.4706,51,22.7451,4.31,54.9,23.53,40.39,13.5924,0,0.7813,8.56,99,79,40,31
37112296,51,44,23/08/2024 18:25,0.835,83.5294,1115,56.4706,51,22.7451,4.31,54.9,23.53,39.61,14.7,0.7813,0.7813,7.79,99,79,40,31
37112297,51,44,23/08/2024 18:25,0.835,83.5294,1115,58.8235,51,21.1765,1.57,49.8,20,35.29,14.7,0,3.125,2.21,99,80,40,31
37112298,51,43,23/08/2024 18:25,0.82,80.3922,1182,59.6078,58,23.5294,7.84,56.47,23.92,38.04,14.7,0,1.5625,2.21,99,80,40,31
37112299,51,43,23/08/2024 18:25,0.78,76.8627,1099,59.6078,56,23.5294,7.84,56.47,23.92,38.04,14.7,0,1.5625,6.32,99,80,40,31
37112300,51,43,23/08/2024 18:25,0.76,76.8627,1099,59.6078,56,22.3529,7.06,55.29,23.14,38.82,14.7,0,0.7813,7.82,99,80,39,31
37112301,51,43,23/08/2024 18:25,0.76,81.1765,1178,60,50,22.3529,7.06,55.29,22.75,38.04,14.7,1.5625,2.3438,4.2,99,80,39,31
37112302,51,44,23/08/2024 18:26,0.76,53.7255,1121,36.4706,18,16.8627,0,50.2,16.08,32.16,14.7,1.5625,2.3438,4.2,99,80,39,31
37112303,51,42,23/08/2024 18:26,0,34.1176,1364,61.9608,28,18.8235,0.78,50.2,16.08,32.16,14.7,0,3.125,3.5,99,80,40,31
37112304,51,37,23/08/2024 18:26,0.015,56.8627,1179,69.4118,33,18.8235,1.18,50.98,20,35.69,13.5924,0,3.9063,5.37,99,80,40,31
37112305,51,36,23/08/2024 18:26,0.055,56.8627,1182,68.6274,32,18.8235,1.18,50.98,20,35.69,13.5924,0,3.125,5.06,99,80,40,31
37112306,51,36,23/08/2024 18:26,0.075,52.9412,1150,42.7451,19,16.8627,0,48.63,18.43,34.12,12.5857,0,3.125,3.51,99,80,40,31
37112307,51,33,23/08/2024 18:26,0.835,42.3529,1273,67.451,60,22.7451,6.27,56.47,24.71,40.78,13.9369,0.7813,0.7813,6.64,99,80,40,31
37112308,51,33,23/08/2024 18:26,0.8,27.451,1303,63.1373,15,16.8627,0,48.63,16.08,32.55,14.7,0,3.125,2.51,99,80,40,31
37112309,51,33,23/08/2024 18:26,0,27.451,1302,63.1373,14,16.8627,0,48.63,16.08,32.16,12.5857,0,3.125,2.56,99,80,40,31
37112310,51,29,23/08/2024 18:26,0,41.5686,1300,61.9608,23,18.0392,0,50.59,16.08,32.16,12.5857,0,3.125,3.6,99,80,40,31
37112311,51,24,23/08/2024 18:26,0.015,43.1373,1195,55.2941,25,18.0392,0,49.8,16.08,32.16,13.5924,0,3.125,4.01,99,80,40,31
37112312,51,20,23/08/2024 18:26,0.035,43.1373,1207,54.1176,26,18.0392,0,50.2,16.08,32.16,13.5924,-4.6875,3.125,4.21,99,80,40,31
37112313,51,16,23/08/2024 18:26,0.075,42.7451,1140,58.0392,25,18.0392,0,50.2,16.08,32.16,13.5924,-5.4688,3.125,3.82,99,80,40,31
37112314,51,11,23/08/2024 18:26,0.095,55.6863,1421,67.8431,26,19.2157,1.18,52.16,20.39,36.47,14.438,-3.125,1.5625,6.37,99,80,40,31
37112315,51,11,23/08/2024 18:26,0.095,74.5098,1688,69.0196,39,18.0392,0,50.2,16.08,32.16,14.7,-1.5625,3.125,7.17,99,80,40,31
37112316,51,15,23/08/2024 18:26,0.74,45.098,1129,58.4314,46,21.1765,4.31,56.47,23.14,38.82,14.7,-7.0313,0,9.06,99,80,40,31
37112317,51,19,23/08/2024 18:26,0.82,66.6667,1251,67.8431,45,20.7843,2.75,53.73,21.96,38.04,14.7,1.5625,1.5625,6.73,99,80,40,31
37112318,51,21,23/08/2024 18:26,0.8,34.1176,1076,74.902,17,16.8627,0,49.02,19.22,34.9,14.7,-2.3438,3.9063,2.29,99,80,40,31
37112319,51,21,23/08/2024 18:26,0.8,32.549,1084,74.902,18,16.8627,0,49.41,21.18,37.25,14.7,-5.4688,3.9063,2.48,99,80,40,31
37112320,51,22,23/08/2024 18:26,0.78,32.1569,1332,38.8235,10,16.8627,0,48.24,21.18,37.25,14.7,-2.3438,3.9063,5.65,99,80,40,31
37112321,51,23,23/08/2024 18:26,0.565,73.7255,1332,38.8235,10,16.8627,0,48.24,17.25,34.51,14.7,0,3.125,7.75,99,80,40,31
37112322,51,23,23/08/2024 18:26,0.565,73.7255,1115,60,52,21.1765,3.92,53.33,21.96,37.65,14.7,0.7813,1.5625,6.82,99,80,40,31
37112323,51,26,23/08/2024 18:26,0.505,60,1180,52.1569,21,16.8627,0,50.2,16.08,32.16,14.7,-7.0313,3.125,6.82,99,80,40,31
37112324,51,27,23/08/2024 18:26,0.41,78.8235,1702,66.2745,48,22.3529,0,50.2,16.08,32.16,14.7,-7.0313,3.125,3.78,99,80,40,31
37112325,51,28,23/08/2024 18:26,0.33,61.1765,1419,71.3726,48,22.3529,0,50.2,16.08,32.16,14.7,-0.7813,3.125,4.01,99,80,40,31
37112326,51,28,23/08/2024 18:26,0.33,61.1765,1419,71.3726,35,19.6078,1.57,52.16,18.82,32.16,14.7,0,3.125,4.23,99,81,40,31
37112327,51,28,23/08/2024 18:26,0.23,45.098,1068,55.2941,27,17.6471,0,49.8,16.08,32.16,14.7,-5.4688,3.125,3.71,99,81,40,31
37112328,51,23,23/08/2024 18:26,0.175,67.8431,1503,63.1373,46,23.5294,2.75,50.2,16.08,32.16,14.7,-5.4688,3.125,3.71,99,81,40,31
37112329,51,24,23/08/2024 18:26,0.135,81.9608,1930,62.7451,60,23.5294,2.75,50.2,16.08,32.16,14.7,-0.7813,3.125,3.06,99,81,40,32
37112330,51,24,23/08/2024 18:26,0.135,81.9608,1930,62.7451,60,27.8431,11.37,61.96,28.24,43.92,14.7,3.125,0.7813,7.34,99,81,40,32
37112331,51,30,23/08/2024 18:26,0.135,79.6078,1082,59.6078,49,21.1765,3.14,49.02,16.08,32.16,14.7,0,3.125,11.35,99,81,40,32
37112332,51,32,23/08/2024 18:27,0.135,85.8824,1117,58.0392,49,19.6078,1.96,50.2,16.08,32.16,14.7,0,3.125,11.35,99,81,40,32
37112333,51,33,23/08/2024 18:27,0.015,87.0588,1232,54.5098,62,26.2745,1.96,50.2,16.08,32.16,14.7,0,3.125,4.7,99,82,40,31
37112334,51,34,23/08/2024 18:27,0.095,36.0784,1284,30.1961,27,26.2745,8.63,61.18,28.63,44.31,13.5924,-1.5625,3.125,3.28,99,82,40,31
37112335,51,33,23/08/2024 18:27,0.095,47.8431,1310,33.7255,15,16.8627,0.78,50.59,19.61,35.69,12.5857,0,2.3438,7.32,99,83,40,32
37112336,51,32,23/08/2024 18:27,0.115,50.1961,1328,33.3333,15,16.8627,0.78,50.59,19.61,35.69,12.5857,0,3.125,9.68,99,83,40,32
37112337,51,27,23/08/2024 18:27,0.115,50.1961,1328,33.3333,16,17.6471,0,49.41,16.08,32.16,12.5857,0,3.125,3.81,99,83,40,32
37112338,51,27,23/08/2024 18:27,0.095,42.7451,1142,53.3333,27,17.6471,0,49.8,16.08,32.16,13.5924,-5.4688,3.125,3.79,99,83,40,32
37112339,51,20,23/08/2024 18:27,0.115,35.2941,1021,46.6667,49,22.7451,6.27,49.8,16.08,32.16,13.5924,-5.4688,3.125,3.79,99,83,40,32
37112340,51,17,23/08/2024 18:27,0.115,35.2941,1021,46.6667,49,22.7451,6.27,56.08,23.14,32.16,13.7009,-0.7813,3.125,2.53,99,83,40,32
37112341,51,17,23/08/2024 18:27,0.115,32.1569,997,60.7843,43,21.5686,5.1,56.08,24.31,40.39,14.7,0,0.7813,9.53,99,83,40,32
37112342,51,19,23/08/2024 18:27,0.835,81.5686,1148,60.3922,35,20.3922,3.92,52.94,19.61,34.9,14.7,0.7813,3.125,9.53,99,83,40,32
37112343,51,23,23/08/2024 18:27,0.8,72.549,1632,69.8039,44,21.9608,4.31,52.16,19.22,34.9,14.7,0.7813,3.125,9,99,83,40,32
37112344,51,26,23/08/2024 18:27,0.78,44.3137,1130,54.5098,44,21.9608,4.31,52.16,19.22,34.51,14.7,-0.7813,3.125,4.32,99,83,40,32
37112345,51,24,23/08/2024 18:27,0.78,44.3137,1130,54.5098,25,18.0392,0,49.8,18.82,35.69,14.7,-8.5938,3.125,5.26,99,83,40,32
37112346,51,24,23/08/2024 18:27,0.78,44.7059,1200,51.3725,58,22.3529,3.92,56.08,22.75,38.82,14.7,-1.5625,0,9.15,99,84,40,32
37112347,51,24,23/08/2024 18:27,0.76,79.2157,1209,61.5686,22,18.0392,0,49.02,16.08,32.16,14.7,-1.5625,0,9.15,99,84,40,32
37112348,51,25,23/08/2024 18:27,0.76,36.8627,1000,56.0784,51,22.7451,0,49.02,16.08,32.16,14.7,-7.0313,3.125,3.73,99,84,40,32
37112349,51,25,23/08/2024 18:27,0.76,36.8627,1000,56.0784,51,22.7451,5.49,55.29,23.14,34.12,14.7,-3.125,3.125,2.46,99,85,40,32
37112350,51,25,23/08/2024 18:27,0.76,32.549,902,55.6863,17,16.4706,0,48.24,16.08,32.16,14.7,0,3.125,2.14,99,85,40,32
37112351,51,20,23/08/2024 18:27,0.74,88.2353,1502,68.2353,51,23.9216,7.45,57.25,26.27,42.35,14.7,1.5625,0,11.21,99,85,40,32
37112352,51,26,23/08/2024 18:27,0.74,96.0784,1513,54.902,63,27.451,7.84,56.86,22.75,48.24,14.7,1.5625,0,12.01,99,85,40,32
37112353,51,29,23/08/2024 18:27,0.74,52.549,1287,41.9608,20,20,3.53,53.73,21.96,38.04,14.7,-6.25,0.7813,10.87,99,85,40,32
37112354,51,31,23/08/2024 18:27,0.72,76.0784,1705,67.8431,48,23.5294,6.67,57.25,25.1,40.78,14.7,1.5625,0,10.7,99,85,40,32
37112355,51,33,23/08/2024 18:27,0.72,47.451,1317,33.7255,16,16.8627,2.75,52.55,20.78,36.47,14.7,0.7813,1.5625,6.12,99,85,40,32
37112356,51,32,23/08/2024 18:27,0.035,87.8431,1196,57.2549,56,23.9216,5.88,57.25,26.27,42.35,14.7,0,3.125,9.4,99,86,40,32
37112357,51,32,23/08/2024 18:27,0.095,78.4314,1089,60.7843,49,21.1765,3.14,54.12,23.14,38.82,14.7,1.5625,1.5625,6.93,99,86,40,32
37112358,51,37,23/08/2024 18:27,0.115,92.549,1270,58.0392,56,23.1373,5.1,57.65,27.45,43.14,14.7,1.5625,0,9.29,99,86,40,32
37112359,51,39,23/08/2024 18:27,0.135,95.6863,1403,55.2941,63,29.8039,11.76,65.49,32.94,49.02,14.7,0.7813,0,10.31,99,86,40,32
37112360,51,40,23/08/2024 18:27,0.135,95.2941,1503,55.2941,65,30.5882,12.55,65.88,32.16,47.84,14.7,2.3438,0,12.85,99,86,40,32
37112361,51,42,23/08/2024 18:27,0.135,95.6863,1382,57.6471,58,25.4902,7.45,60,27.84,44.31,14.7,3.125,0,10.12,99,87,40,32
37112362,51,41,23/08/2024 18:28,0.135,92.9412,1659,56.8627,64,30.1961,12.16,63.53,29.02,43.14,14.7,1.5625,-0.7813,13.68,99,87,40,32
37112363,51,42,23/08/2024 18:28,0.135,38.0392,1264,32.549,14,17.2549,0,49.41,16.08,32.16,12.5857,0,3.125,2.14,99,87,40,32
37112364,51,34,23/08/2024 18:28,0.015,27.451,1293,63.1373,14,16.8627,0,48.63,16.08,36.08,12.5857,0,3.125,12.71,99,88,40,32
37112365,51,33,23/08/2024 18:28,0.055,95.2941,1468,55.2941,62,29.8039,14.51,67.06,32.94,49.02,13.5924,-1.5625,-0.7813,13.25,99,88,40,32
37112366,51,34,23/08/2024 18:28,0.875,95.2941,1468,55.2941,62,29.8039,12.55,63.92,29.8,45.49,14.2514,1.5625,0,9.17,99,88,40,32
37112367,51,34,23/08/2024 18:28,0.875,89.0196,1175,45.098,50,20,2.75,52.16,20.78,36.47,14.7,0,3.9063,9.17,99,88,40,32
37112368,51,36,23/08/2024 18:28,0.82,89.0196,1147,56.0784,56,23.9216,7.06,57.25,20.78,36.47,14.7,0,3.9063,7,99,88,40,32
37112369,51,36,23/08/2024 18:28,0.8,74.5098,1196,56.0784,56,23.9216,7.06,57.25,22.75,34.9,14.7,-1.5625,3.125,3.31,99,89,40,32
37112370,51,36,23/08/2024 18:28,0.8,74.5098,1196,58.4314,54,22.7451,5.49,55.29,16.47,32.16,14.7,-2.3438,3.125,2.85,99,89,40,32
37112371,51,37,23/08/2024 18:28,0.78,34.5098,1296,30.1961,18,17.2549,0,47.45,16.08,32.16,12.5857,-2.3438,3.125,2.85,99,89,40,32
37112372,51,38,23/08/2024 18:28,0,27.0588,1301,63.1373,14,16.8627,0,47.45,16.08,32.16,12.5857,0,3.125,2.56,99,89,40,32
37112373,51,36,23/08/2024 18:28,0,27.0588,1301,63.1373,14,16.8627,0,48.63,16.08,32.16,12.5857,0,3.125,2.53,99,89,40,32
37112374,51,36,23/08/2024 18:28,0,27.0588,1372,58.8235,59,22.3529,5.88,56.47,25.49,41.18,13.5924,0.7813,3.125,2.78,99,88,40,32
37112375,51,41,23/08/2024 18:28,0.055,32.1569,1313,30.1961,16,17.2549,0,49.02,16.08,32.16,12.5857,0,3.125,2.78,99,88,40,32
37112376,51,39,23/08/2024 18:28,0,45.098,1216,67.451,35,18.8235,1.57,51.37,16.08,32.16,12.5857,0,3.125,2.92,99,88,40,32
37112377,51,40,23/08/2024 18:28,0,32.9412,1216,67.451,35,18.8235,1.57,51.37,20,35.69,13.5924,1.5625,3.125,2.7,99,88,40,32
37112378,51,40,23/08/2024 18:28,0,32.9412,1308,30.1961,18,17.2549,0,49.41,16.08,32.16,12.5857,0,3.125,3,99,88,40,32
37112379,51,40,23/08/2024 18:28,0,30.9804,1283,62.7451,18,17.2549,0,47.45,16.08,32.16,12.5857,0,3.125,3,99,88,40,32
37112380,51,38,23/08/2024 18:28,0,26.2745,1313,63.1373,17,17.6471,0.39,50.2,20,36.86,12.5857,0,3.125,2.48,99,87,40,32
37112381,51,36,23/08/2024 18:28,0,54.902,1092,66.2745,14,16.0784,0,47.84,16.08,32.16,12.5857,0,3.125,1.81,99,87,40,32
37112382,51,36,23/08/2024 18:28,0,26.6667,1307,62.3529,22,17.6471,0,47.84,16.08,32.16,12.5857,0,3.125,1.81,99,87,40,32
37112383,51,31,23/08/2024 18:28,0,26.6667,1307,62.3529,22,17.6471,0,50.2,16.08,32.16,12.5857,0,3.125,3.2,99,87,40,32
37112384,51,31,23/08/2024 18:28,0,32.549,1294,62.7451,18,17.2549,0,49.41,16.08,32.16,12.5857,0,3.125,4.2,99,86,40,32
37112385,51,20,23/08/2024 18:28,0.035,42.3529,1219,55.2941,25,18.0392,0,50.2,16.08,32.16,12.5857,0,3.125,4.2,99,86,40,32
37112386,51,12,23/08/2024 18:28,0.075,43.1373,1219,55.2941,25,18.0392,0,50.2,16.08,32.16,13.5924,-3.9063,3.125,3.92,99,86,40,32
37112387,51,12,23/08/2024 18:28,0.075,43.1373,1099,60.7843,27,18.0392,0,49.8,16.08,32.16,13.5924,-3.125,3.125,3.67,99,86,40,32
37112388,51,8,23/08/2024 18:28,0.075,50.5882,884,58.0392,22,16.4706,0,47.84,16.08,32.16,14.7,-0.7813,3.125,3.67,99,86,40,32
37112389,51,5,23/08/2024 18:28,0.095,47.0588,718,48.2353,27,16.8627,0,48.63,16.08,32.16,14.7,-0.7813,3.125,2.35,99,86,40,32
37112390,51,6,23/08/2024 18:28,0.095,47.0588,649,48.2353,27,16.8627,0,48.63,16.08,32.16,14.7,-2.3438,2.3438,2.37,99,86,40,32
37112391,51,6,23/08/2024 18:28,0.095,47.0588,649,45.4902,24,16.0784,0,47.45,16.08,32.16,14.7,-3.125,2.3438,2.96,99,87,40,32
37112392,51,3,23/08/2024 18:29,0.115,71.7647,821,42.3529,53,18.4314,0,51.37,16.08,32.16,14.7,-2.3438,0.7813,2.96,99,87,40,32
37112393,51,3,23/08/2024 18:29,0.82,69.4118,803,47.0588,37,17.2549,0,49.41,16.08,32.16,14.7,-2.3438,0.7813,4.53,99,87,40,32
37112394,51,0,23/08/2024 18:29,0.82,59.2157,821,47.0588,37,17.2549,0,49.41,16.08,32.16,14.7,-1.5625,0.7813,3.81,99,87,40,32
37112395,51,0,23/08/2024 18:29,0.82,59.2157,821,52.1569,34,17.2549,0,49.02,16.08,32.16,14.7,2.3438,0.7813,3.51,99,87,40,31
37112396,51,0,23/08/2024 18:29,0.8,56.4706,807,54.902,33,16.8627,0,49.02,16.08,32.16,14.7,2.3438,0.7813,3.59,99,88,40,31
37112397,51,0,23/08/2024 18:29,0.8,57.2549,800,53.7255,34,17.2549,0,49.02,16.08,32.16,14.7,2.3438,0.7813,3.56,99,88,40,31
37112398,51,0,23/08/2024 18:29,0.78,57.6471,794,53.3333,34,17.2549,0,49.02,16.08,32.16,14.7,1.5625,0.7813,3.59,99,88,40,31
37112399,51,0,23/08/2024 18:29,0.78,58.0392,797,52.549,34,17.2549,0,49.02,16.08,32.16,14.7,0,0.7813,3.56,99,88,40,32
37112400,51,0,23/08/2024 18:29,0.78,58.4314,798,52.549,34,17.2549,0,49.02,16.08,32.16,14.7,0,0.7813,3.56,99,88,40,32
37112401,51,0,23/08/2024 18:29,0.78,58.8235,795,52.549,34,17.2549,0,49.02,16.08,32.16,14.7,-0.7813,0.7813,3.64,99,88,40,32
37112402,51,0,23/08/2024 18:29,0.76,58.4314,805,51.7647,35,17.2549,0,49.02,16.08,32.16,14.7,-0.7813,0.7813,3.67,99,88,40,32
37112403,51,0,23/08/2024 18:29,0.76,58.8235,803,50.9804,35,17.6471,0,49.8,16.08,32.16,14.7,-0.7813,0.7813,3.67,99,88,40,32
37112404,51,0,23/08/2024 18:29,0.76,59.2157,797,51.7647,35,17.6471,0,49.8,16.08,32.16,14.7,-1.5625,0.7813,3.67,99,88,40,32
37112405,51,0,23/08/2024 18:29,0.76,59.2157,797,51.7647,35,17.6471,0,49.8,16.08,32.16,14.7,-0.7813,0.7813,3.7,99,88,40,32
37112406,51,0,23/08/2024 18:29,0.76,51.7647,788,42.7451,33,16.8627,0,48.24,16.08,32.16,14.7,-3.9063,0.7813,2.25,99,88,40,32
37112407,51,0,23/08/2024 18:29,0.74,50.1961,582,42.7451,28,16.0784,0,47.84,16.08,32.16,14.7,-3.9063,0.7813,2.25,99,89,40,32
37112408,51,0,23/08/2024 18:29,0.74,48.6275,596,46.6667,26,15.6863,0,47.45,16.08,32.16,14.7,-5.4688,0.7813,5.15,99,89,40,32
37112409,51,0,23/08/2024 18:29,0.74,68.6274,807,45.8824,42,18.0392,0,49.8,16.08,32.16,14.7,-3.125,0.7813,4.29,99,89,40,32
37112410,51,0,23/08/2024 18:29,0.74,63.1373,814,47.0588,35,18.0392,0,49.8,16.08,32.16,14.7,-2.3438,0.7813,4.15,99,89,40,32
37112411,51,0,23/08/2024 18:29,0.74,58.4314,810,54.5098,34,17.6471,0,49.8,16.08,32.16,14.7,0,0.7813,3.65,99,89,40,32
37112412,51,0,23/08/2024 18:29,0.74,58.0392,803,54.902,34,17.6471,0,49.8,16.08,32.16,14.7,0,0.7813,3.65,99,89,40,32
37112413,51,0,23/08/2024 18:29,0.74,58.0392,803,54.902,33,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.56,99,89,40,32
37112414,51,0,23/08/2024 18:29,0.74,57.6471,806,53.7255,34,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.64,99,89,40,32
37112415,51,0,23/08/2024 18:29,0.74,58.4314,801,52.549,34,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.64,99,90,40,32
37112416,51,0,23/08/2024 18:29,0.72,58.4314,797,52.549,34,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.57,99,90,41,32
37112417,51,0,23/08/2024 18:29,0.72,58.4314,797,52.549,34,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.64,99,90,41,32
37112418,51,0,23/08/2024 18:29,0.72,58.8235,806,51.7647,35,17.6471,0,49.8,16.08,32.16,14.7,0,0.7813,3.65,99,90,41,32
37112419,51,0,23/08/2024 18:29,0.72,58.4314,810,52.1569,35,17.6471,0,49.8,16.08,32.16,14.7,0,0.7813,3.65,99,90,41,33
37112420,51,0,23/08/2024 18:29,0.72,58.4314,805,52.549,35,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.67,99,90,41,33
37112421,51,0,23/08/2024 18:29,0.7,58.4314,805,52.549,35,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,2.42,99,90,41,33
37112422,51,0,23/08/2024 18:30,0.7,49.4118,659,42.7451,27,16.0784,0,47.45,16.08,32.16,14.7,-5.4688,0.7813,2.17,99,90,41,33
37112423,51,0,23/08/2024 18:30,0.68,49.0196,589,44.7059,27,15.6863,0,47.45,16.08,32.16,14.7,-5.4688,0.7813,2.17,99,90,41,33
37112424,51,0,23/08/2024 18:30,0.68,65.4902,725,45.098,27,15.6863,0,47.45,16.08,32.16,14.7,-3.125,0.7813,4.54,99,90,41,33
37112425,51,0,23/08/2024 18:30,0.68,65.4902,725,45.098,36,17.6471,0,50.2,16.08,32.16,14.7,-0.7813,0.7813,3.75,99,91,41,33
37112426,51,0,23/08/2024 18:30,0.68,61.9608,809,48.6275,33,17.6471,0,49.8,16.08,32.16,14.7,0,0.7813,3.57,99,91,41,33
37112427,51,0,23/08/2024 18:30,0.68,57.2549,814,52.549,32,17.6471,0,49.8,16.08,32.16,14.7,0.7813,0.7813,3.56,99,91,41,33
37112428,51,0,23/08/2024 18:30,0.66,56.4706,818,54.1176,34,17.6471,0,49.8,21.57,38.04,14.7,1.5625,0.7813,8.73,99,91,41,33
37112429,51,0,23/08/2024 18:30,0.66,70.1961,1588,69.8039,45,21.9608,3.92,53.33,20.78,35.69,14.7,1.5625,0.7813,8.73,99,91,41,33
37112430,51,12,23/08/2024 18:30,0.625,50.5882,1345,65.4902,40,21.9608,3.92,53.33,20.78,35.69,14.7,3.9063,0.7813,2.9,99,90,41,33
37112431,51,12,23/08/2024 18:30,0.625,50.5882,1345,65.4902,40,20.7843,2.75,53.73,20.78,34.9,14.7,0.7813,0.7813,2.2,99,90,41,33
37112432,51,12,23/08/2024 18:30,0.545,45.8824,1394,61.1765,12,15.6863,0,47.06,16.08,32.16,14.7,4.6875,0.7813,1.9,99,90,41,33
37112433,51,15,23/08/2024 18:30,0.445,32.1569,1167,52.1569,53,23.1373,6.67,56.08,25.1,41.18,14.7,4.6875,0.7813,1.9,99,90,41,33
37112434,51,15,23/08/2024 18:30,0.465,86.6667,1366,60,34,17.2549,1.57,49.41,16.08,41.18,14.7,3.125,0,10.92,99,90,41,33
37112435,51,20,23/08/2024 18:30,0.39,47.451,1029,52.1569,27,17.2549,1.57,49.41,16.08,32.16,14.7,0.7813,0.7813,3.62,99,89,41,33
